,OffenseTeam,DefenseTeam,ToGo,PlayType,DefensePassRank,DefenseRunRank,Down_1,Down_2,Down_3,Down_4,Formation_NO HUDDLE,Formation_NO HUDDLE SHOTGUN,Formation_SHOTGUN,Formation_UNDER CENTER
8490,NYG,DAL,9,1,21,30,0,0,1,0,0,0,1,0
8491,DAL,NYG,10,1,11,9,1,0,0,0,0,0,1,0
8492,MIN,SEA,10,1,13,4,1,0,0,0,0,0,0,1
8493,MIN,SEA,10,1,13,4,0,1,0,0,0,0,0,1
8494,MIN,SEA,10,0,13,4,1,0,0,0,0,0,0,1
8495,MIN,SEA,12,0,13,4,0,1,0,0,0,0,1,0
8496,MIN,SEA,11,1,13,4,0,0,1,0,0,0,1,0
8497,SEA,MIN,10,1,30,22,1,0,0,0,0,0,0,1
8498,MIN,SEA,10,1,13,4,1,0,0,0,0,0,0,1
8499,MIN,SEA,10,0,13,4,0,1,0,0,0,0,1,0
8500,MIN,SEA,7,1,13,4,0,0,1,0,0,0,1,0
8501,MIN,SEA,10,1,13,4,1,0,0,0,0,0,0,1
8502,SEA,MIN,10,1,30,22,1,0,0,0,0,0,0,1
8503,MIN,SEA,15,1,13,4,0,1,0,0,0,0,1,0
8504,MIN,SEA,15,0,13,4,0,0,1,0,0,0,1,0
8505,MIN,SEA,17,1,13,4,0,1,0,0,0,0,1,0
8506,LAC,NO,10,1,5,5,0,1,0,0,0,0,1,0
8507,LAC,NO,10,0,5,5,1,0,0,0,0,0,0,1
8508,LAC,NO,9,0,5,5,0,1,0,0,0,0,1,0
8509,CAR,CHI,10,1,17,8,0,1,0,0,0,0,1,0
8510,CHI,CAR,10,1,12,28,1,0,0,0,0,0,1,0
8511,CAR,CHI,10,1,17,8,1,0,0,0,0,0,1,0
8512,CHI,CAR,10,0,12,28,1,0,0,0,0,0,0,1
8513,CHI,CAR,3,0,12,28,0,1,0,0,0,0,0,1
8514,IND,CIN,10,1,26,31,1,0,0,0,0,0,1,0
8515,IND,CIN,10,1,26,31,1,0,0,0,0,0,1,0
8516,JAX,HOU,10,1,28,31,1,0,0,0,0,0,0,1
8517,JAX,HOU,10,0,28,31,1,0,0,0,0,0,1,0
8518,JAX,HOU,4,1,28,31,0,1,0,0,0,0,0,1
8519,HOU,JAX,10,1,31,27,0,1,0,0,0,0,1,0
8520,HOU,JAX,6,1,31,27,0,0,1,0,0,0,1,0
8521,HOU,JAX,10,1,31,27,1,0,0,0,0,0,0,1
8522,HOU,JAX,10,1,31,27,1,0,0,0,0,1,0,0
8523,JAX,HOU,10,0,28,31,1,0,0,0,0,0,1,0
8524,JAX,HOU,12,1,28,31,0,1,0,0,0,0,1,0
8525,KC,LV,4,1,27,23,0,0,1,0,0,0,1,0
8526,LV,KC,10,0,19,19,1,0,0,0,0,0,0,1
8527,LV,KC,5,1,19,19,0,1,0,0,0,0,1,0
8528,LV,KC,1,1,19,19,0,0,1,0,0,0,0,1
8529,PIT,PHI,10,1,20,10,1,0,0,0,0,0,1,0
8530,PIT,PHI,5,1,20,10,0,1,0,0,0,0,1,0
8531,PIT,PHI,16,1,20,10,0,0,1,0,0,0,1,0
8532,PHI,PIT,10,1,3,13,1,0,0,0,0,0,1,0
8533,PHI,PIT,8,1,3,13,0,1,0,0,0,0,1,0
8534,PHI,PIT,8,1,3,13,0,0,1,0,0,0,1,0
8535,PHI,PIT,10,1,3,13,1,0,0,0,0,0,1,0
8536,PIT,PHI,22,0,20,10,0,1,0,0,0,0,1,0
8537,PIT,PHI,10,0,20,10,1,0,0,0,0,0,0,1
8538,PIT,PHI,9,0,20,10,0,1,0,0,0,0,0,1
8539,PIT,PHI,1,0,20,10,0,0,1,0,0,0,0,1
8540,WAS,LA,10,1,1,3,1,0,0,0,0,0,0,1
8541,WAS,LA,7,0,1,3,0,1,0,0,0,0,1,0
8542,WAS,LA,6,1,1,3,0,0,1,0,0,0,1,0
8543,LA,WAS,10,1,2,11,1,0,0,0,0,0,0,1
8544,LA,WAS,6,1,2,11,0,1,0,0,0,0,0,1
8545,WAS,LA,20,1,1,3,0,1,0,0,0,0,1,0
8546,WAS,LA,1,1,1,3,0,1,0,0,0,0,1,0
8547,KC,LV,20,1,27,23,0,0,1,0,0,0,1,0
8548,LV,KC,10,1,19,19,1,0,0,0,0,0,1,0
8549,LV,KC,7,1,19,19,0,1,0,0,0,0,1,0
8550,LV,KC,10,0,19,19,1,0,0,0,0,0,0,1
8551,LV,KC,8,0,19,19,0,1,0,0,0,0,0,1
8552,LV,KC,8,1,19,19,0,0,1,0,0,0,1,0
8553,KC,LV,10,0,27,23,1,0,0,0,0,0,0,1
8554,KC,LV,8,1,27,23,0,1,0,0,0,0,1,0
8555,LV,KC,9,1,19,19,0,1,0,0,0,0,0,1
8556,LV,KC,10,0,19,19,1,0,0,0,0,0,1,0
8557,KC,LV,10,1,27,23,1,0,0,0,0,0,1,0
8558,KC,LV,11,1,27,23,0,1,0,0,0,0,1,0
8559,NYJ,ARI,10,1,8,25,1,0,0,0,0,0,0,1
8560,NYJ,ARI,10,0,8,25,0,1,0,0,0,0,0,1
8561,NYJ,ARI,8,1,8,25,0,0,1,0,0,1,0,0
8562,ARI,NYJ,10,0,23,6,1,0,0,0,0,0,1,0
8563,ARI,NYJ,9,0,23,6,0,1,0,0,0,0,1,0
8564,ARI,NYJ,5,1,23,6,0,0,1,0,0,1,0,0
8565,NYJ,ARI,10,1,8,25,1,0,0,0,0,0,1,0
8566,NYJ,ARI,6,1,8,25,0,1,0,0,0,0,1,0
8567,NYJ,ARI,2,1,8,25,0,0,1,0,0,0,1,0
8568,ARI,NYJ,10,1,23,6,1,0,0,0,0,0,1,0
8569,ARI,NYJ,10,1,23,6,1,0,0,0,0,0,1,0
8570,ARI,NYJ,10,0,23,6,1,0,0,0,0,1,0,0
8571,ARI,NYJ,11,1,23,6,0,1,0,0,0,0,1,0
8572,CIN,IND,10,1,16,2,1,0,0,0,0,0,0,1
8573,CIN,IND,10,0,16,2,1,0,0,0,0,0,0,1
8574,CIN,IND,9,1,16,2,0,1,0,0,0,0,1,0
8575,CIN,IND,10,1,16,2,1,0,0,0,0,0,0,1
8576,CIN,IND,10,0,16,2,1,0,0,0,0,0,0,1
8577,IND,CIN,10,1,26,31,0,0,1,0,0,0,1,0
8578,IND,CIN,5,1,26,31,0,0,1,0,0,0,1,0
8579,IND,CIN,10,0,26,31,1,0,0,0,0,1,0,0
8580,IND,CIN,7,1,26,31,0,1,0,0,0,1,0,0
8581,NO,LAC,10,1,14,20,1,0,0,0,0,0,1,0
8582,NO,LAC,10,1,14,20,0,1,0,0,0,0,1,0
8583,NO,LAC,10,0,14,20,1,0,0,0,0,0,0,1
8584,LAC,NO,10,0,5,5,1,0,0,0,0,0,0,1
8585,LAC,NO,8,1,5,5,0,1,0,0,0,0,0,1
8586,LAC,NO,8,1,5,5,0,0,1,0,0,0,1,0
8587,NO,LAC,3,1,14,20,0,1,0,0,0,0,1,0
8588,NO,LAC,10,1,14,20,1,0,0,0,0,0,0,1
8589,LAC,NO,10,1,5,5,1,0,0,0,0,0,0,1
8590,NO,LAC,8,1,14,20,0,1,0,0,0,0,1,0
8591,NO,LAC,8,1,14,20,0,0,1,0,0,0,1,0
8592,LAC,NO,10,1,5,5,1,0,0,0,0,0,0,1
8593,LAC,NO,10,0,5,5,1,0,0,0,0,0,0,1
8594,LAC,NO,11,0,5,5,0,1,0,0,0,0,1,0
8595,LAC,NO,10,1,5,5,0,0,1,0,0,0,1,0
8596,NO,LAC,10,1,14,20,1,0,0,0,0,0,1,0
8597,NO,LAC,8,1,14,20,0,1,0,0,0,0,1,0
8598,NO,LAC,10,1,14,20,1,0,0,0,0,1,0,0
8599,TEN,BUF,5,1,10,24,0,1,0,0,0,0,1,0
8600,JAX,DET,10,0,32,14,1,0,0,0,0,0,1,0
8601,JAX,DET,2,1,32,14,0,1,0,0,0,1,0,0
8602,JAX,DET,10,1,32,14,1,0,0,0,0,0,1,0
8603,JAX,DET,10,1,32,14,0,1,0,0,0,0,1,0
8604,JAX,DET,10,1,32,14,0,0,1,0,0,0,1,0
8605,ATL,MIN,10,0,30,22,1,0,0,0,0,0,0,1
8606,ATL,MIN,2,0,30,22,0,1,0,0,0,0,0,1
8607,ATL,MIN,17,1,30,22,0,0,1,0,0,0,1,0
8608,MIN,ATL,10,0,29,15,1,0,0,0,0,0,0,1
8609,ATL,MIN,10,1,30,22,1,0,0,0,0,0,1,0
8610,ATL,MIN,10,1,30,22,0,1,0,0,0,0,1,0
8611,ATL,MIN,3,1,30,22,0,0,1,0,0,0,1,0
8612,MIN,ATL,10,1,29,15,1,0,0,0,0,0,0,1
8613,MIN,ATL,10,1,29,15,1,0,0,0,0,0,1,0
8614,WAS,NYG,10,0,11,9,1,0,0,0,0,0,1,0
8615,WAS,NYG,7,0,11,9,0,1,0,0,0,0,0,1
8616,WAS,NYG,4,1,11,9,0,0,1,0,0,0,1,0
8617,NYG,WAS,9,1,2,11,0,1,0,0,0,0,1,0
8618,NYG,WAS,10,0,2,11,1,0,0,0,0,0,0,1
8619,NYG,WAS,2,0,2,11,0,1,0,0,0,0,0,1
8620,NYG,WAS,5,0,2,11,1,0,0,0,0,0,1,0
8621,NYG,WAS,6,1,2,11,0,1,0,0,0,0,1,0
8622,WAS,NYG,10,1,11,9,1,0,0,0,0,0,1,0
8623,WAS,NYG,5,1,11,9,0,1,0,0,0,0,1,0
8624,WAS,NYG,5,1,11,9,0,0,1,0,0,0,1,0
8625,WAS,NYG,15,1,11,9,1,0,0,0,0,0,1,0
8626,BUF,TEN,10,1,22,18,1,0,0,0,0,0,1,0
8627,BUF,TEN,1,1,22,18,0,1,0,0,0,0,1,0
8628,BUF,TEN,1,0,22,18,0,0,1,0,0,0,0,1
8629,BUF,TEN,10,1,22,18,1,0,0,0,0,0,1,0
8630,BUF,TEN,4,0,22,18,0,1,0,0,0,0,1,0
8631,BUF,TEN,10,1,22,18,1,0,0,0,0,0,1,0
8632,BUF,TEN,10,1,22,18,1,0,0,0,0,1,0,0
8633,BUF,TEN,10,1,22,18,0,0,1,0,0,0,1,0
8634,BUF,TEN,10,0,22,18,1,0,0,0,0,0,1,0
8635,BUF,TEN,8,0,22,18,0,1,0,0,0,1,0,0
8636,BUF,TEN,3,1,22,18,0,0,1,0,0,0,1,0
8637,BUF,TEN,3,0,22,18,0,1,0,0,0,0,1,0
8638,BUF,TEN,1,0,22,18,0,0,1,0,0,0,0,1
8639,BUF,TEN,10,1,22,18,1,0,0,0,0,1,0,0
8640,CAR,CHI,10,0,17,8,1,0,0,0,0,0,1,0
8641,CAR,CHI,15,1,17,8,1,0,0,0,0,0,1,0
8642,CHI,CAR,10,0,12,28,1,0,0,0,0,0,1,0
8643,CHI,CAR,7,1,12,28,0,1,0,0,0,1,0,0
8644,CAR,CHI,4,1,17,8,0,1,0,0,0,0,1,0
8645,CAR,CHI,3,1,17,8,0,0,1,0,0,0,1,0
8646,CAR,CHI,10,0,17,8,1,0,0,0,0,0,1,0
8647,CIN,IND,10,1,16,2,1,0,0,0,0,0,1,0
8648,CIN,IND,10,1,16,2,0,1,0,0,0,0,1,0
8649,CIN,IND,2,1,16,2,0,0,1,0,0,0,1,0
8650,CIN,IND,10,1,16,2,1,0,0,0,0,0,0,1
8651,CLE,PIT,3,1,3,13,0,0,1,0,0,0,1,0
8652,CLE,PIT,10,0,3,13,1,0,0,0,0,0,0,1
8653,PIT,CLE,10,1,18,12,1,0,0,0,0,0,1,0
8654,PIT,CLE,10,0,18,12,0,1,0,0,0,0,1,0
8655,PIT,CLE,7,0,18,12,0,1,0,0,0,0,0,1
8656,PIT,CLE,5,1,18,12,0,0,1,0,0,0,1,0
8657,CLE,PIT,10,0,3,13,1,0,0,0,0,0,0,1
8658,PIT,CLE,10,1,18,12,1,0,0,0,0,0,1,0
8659,LAC,NO,8,1,5,5,0,1,0,0,0,0,0,1
8660,NO,LAC,10,0,14,20,1,0,0,0,0,0,0,1
8661,PIT,CLE,5,1,18,12,0,1,0,0,0,1,0,0
8662,GB,TB,18,1,6,1,0,0,1,0,0,0,1,0
8663,GB,TB,10,0,6,1,1,0,0,0,0,0,0,1
8664,GB,TB,3,1,6,1,0,1,0,0,0,0,0,1
8665,GB,TB,3,1,6,1,0,0,1,0,0,0,1,0
8666,GB,TB,10,1,6,1,1,0,0,0,0,0,1,0
8667,GB,TB,10,0,6,1,0,1,0,0,0,0,0,1
8668,IND,CIN,10,1,26,31,1,0,0,0,0,0,1,0
8669,IND,CIN,10,1,26,31,0,1,0,0,0,0,1,0
8670,IND,CIN,8,1,26,31,0,0,1,0,0,0,1,0
8671,JAX,DET,10,0,32,14,1,0,0,0,0,0,0,1
8672,JAX,DET,10,0,32,14,0,1,0,0,0,0,0,1
8673,JAX,DET,11,1,32,14,0,0,1,0,0,0,1,0
8674,CLE,PIT,10,1,3,13,1,0,0,0,0,0,0,1
8675,DEN,NE,8,1,24,17,0,1,0,0,0,0,0,1
8676,NE,DEN,10,0,15,29,1,0,0,0,0,0,0,1
8677,NE,DEN,6,0,15,29,0,1,0,0,0,0,1,0
8678,DEN,NE,10,0,24,17,1,0,0,0,0,0,0,1
8679,DEN,NE,21,1,24,17,0,0,1,0,0,0,1,0
8680,NE,DEN,10,1,15,29,1,0,0,0,0,0,0,1
8681,NE,DEN,10,1,15,29,1,0,0,0,0,0,1,0
8682,NE,DEN,5,0,15,29,0,1,0,0,0,0,1,0
8683,NE,DEN,3,0,15,29,0,0,1,0,0,0,0,1
8684,NE,DEN,10,1,15,29,1,0,0,0,0,0,1,0
8685,DEN,NE,10,1,24,17,1,0,0,0,0,0,1,0
8686,NE,DEN,10,1,15,29,1,0,0,0,0,0,1,0
8687,NE,DEN,10,1,15,29,0,1,0,0,0,0,1,0
8688,MIA,NYJ,7,1,23,6,0,0,1,0,0,0,1,0
8689,NYJ,MIA,10,0,25,16,1,0,0,0,0,0,0,1
8690,NYJ,MIA,5,1,25,16,0,1,0,0,0,0,0,1
8691,NYJ,MIA,5,1,25,16,0,0,1,0,0,0,1,0
8692,NYJ,MIA,10,1,25,16,1,0,0,0,0,0,1,0
8693,CLE,PIT,7,1,3,13,0,1,0,0,0,0,1,0
8694,CLE,PIT,1,1,3,13,0,0,1,0,0,0,1,0
8695,CLE,PIT,1,0,3,13,0,0,0,1,0,0,0,1
8696,CLE,PIT,16,1,3,13,0,1,0,0,0,0,1,0
8697,CLE,PIT,10,1,3,13,1,0,0,0,0,0,0,1
8698,CLE,PIT,10,1,3,13,1,0,0,0,0,1,0,0
8699,CLE,PIT,10,1,3,13,0,1,0,0,0,0,1,0
8700,TEN,HOU,15,1,28,31,1,0,0,0,0,0,1,0
8701,HOU,TEN,6,1,22,18,0,0,1,0,0,0,1,0
8702,TEN,HOU,10,0,28,31,1,0,0,0,0,0,0,1
8703,TEN,HOU,10,1,28,31,1,0,0,0,1,0,0,0
8704,TEN,HOU,10,0,28,31,0,1,0,0,0,0,0,1
8705,HOU,TEN,10,0,22,18,1,0,0,0,0,0,1,0
8706,HOU,TEN,3,0,22,18,0,1,0,0,0,0,0,1
8707,HOU,TEN,4,1,22,18,0,0,1,0,0,0,1,0
8708,HOU,TEN,10,1,22,18,1,0,0,0,0,0,1,0
8709,TEN,HOU,10,1,28,31,1,0,0,0,0,0,0,1
8710,TEN,HOU,8,0,28,31,0,1,0,0,0,0,0,1
8711,TEN,HOU,11,1,28,31,0,0,1,0,0,0,1,0
8712,TEN,HOU,10,0,28,31,1,0,0,0,0,0,0,1
8713,TEN,HOU,5,1,28,31,0,1,0,0,0,0,0,1
8714,TEN,HOU,5,1,28,31,0,0,1,0,0,0,1,0
8715,TEN,HOU,10,0,28,31,1,0,0,0,0,0,0,1
8716,TEN,HOU,1,0,28,31,0,1,0,0,0,0,0,1
8717,TEN,HOU,10,1,28,31,1,0,0,0,0,0,0,1
8718,SF,LA,16,0,1,3,1,0,0,0,0,0,1,0
8719,SF,LA,1,0,1,3,0,1,0,0,0,0,0,1
8720,SF,LA,10,1,1,3,1,0,0,0,0,0,0,1
8721,SF,LA,3,1,1,3,0,1,0,0,0,0,0,1
8722,SF,LA,10,1,1,3,1,0,0,0,0,0,0,1
8723,SF,LA,2,0,1,3,0,1,0,0,0,0,0,1
8724,LA,SF,10,0,7,7,1,0,0,0,0,0,0,1
8725,LA,SF,9,1,7,7,0,1,0,0,1,0,0,0
8726,ARI,DAL,10,1,21,30,1,0,0,0,0,0,1,0
8727,DAL,ARI,10,1,8,25,1,0,0,0,0,0,1,0
8728,DAL,ARI,7,1,8,25,0,1,0,0,0,0,1,0
8729,DAL,ARI,10,0,8,25,1,0,0,0,0,0,1,0
8730,ARI,DAL,10,1,21,30,1,0,0,0,0,1,0,0
8731,ARI,DAL,10,0,21,30,0,1,0,0,0,1,0,0
8732,SF,LA,10,0,1,3,1,0,0,0,0,0,0,1
8733,SF,LA,2,0,1,3,0,1,0,0,0,0,1,0
8734,NO,LAC,10,0,14,20,1,0,0,0,0,0,1,0
8735,NO,LAC,4,1,14,20,0,1,0,0,0,0,1,0
8736,NO,LAC,4,1,14,20,0,0,1,0,0,0,1,0
8737,LAC,NO,10,0,5,5,1,0,0,0,0,0,0,1
8738,LAC,NO,12,0,5,5,0,1,0,0,0,0,1,0
8739,LAC,NO,12,1,5,5,0,0,1,0,0,0,1,0
8740,LA,SF,10,1,7,7,1,0,0,0,0,0,0,1
8741,LA,SF,10,1,7,7,1,0,0,0,0,0,0,1
8742,LA,SF,10,0,7,7,0,1,0,0,0,0,0,1
8743,LA,SF,10,0,7,7,0,1,0,0,0,0,0,1
8744,SF,LA,6,1,1,3,0,1,0,0,0,0,1,0
8745,LA,SF,10,1,7,7,1,0,0,0,0,0,1,0
8746,SF,LA,10,0,1,3,1,0,0,0,0,0,0,1
8747,SF,LA,10,0,1,3,1,0,0,0,0,0,0,1
8748,CIN,CLE,10,1,18,12,1,0,0,0,0,0,1,0
8749,CIN,CLE,4,0,18,12,0,1,0,0,0,0,0,1
8750,CLE,CIN,10,0,26,31,1,0,0,0,0,0,0,1
8751,CLE,CIN,4,1,26,31,0,1,0,0,0,0,0,1
8752,CLE,CIN,5,1,26,31,0,0,1,0,0,0,1,0
8753,CIN,CLE,10,1,18,12,1,0,0,0,0,0,1,0
8754,CIN,CLE,10,1,18,12,0,1,0,0,0,0,1,0
8755,CIN,CLE,10,0,18,12,1,0,0,0,0,0,1,0
8756,ARI,DAL,10,0,21,30,1,0,0,0,0,0,1,0
8757,ARI,DAL,7,0,21,30,0,1,0,0,0,0,1,0
8758,ARI,DAL,10,0,21,30,1,0,0,0,0,0,1,0
8759,ARI,DAL,7,0,21,30,0,1,0,0,0,0,1,0
8760,DAL,ARI,1,0,8,25,0,0,1,0,0,1,0,0
8761,DAL,ARI,1,0,8,25,0,0,0,1,0,1,0,0
8762,DAL,ARI,10,1,8,25,1,0,0,0,0,1,0,0
8763,DAL,ARI,1,1,8,25,0,1,0,0,0,1,0,0
8764,ARI,DAL,4,0,21,30,0,0,1,0,0,0,0,1
8765,DAL,ARI,10,0,8,25,1,0,0,0,0,0,0,1
8766,DAL,ARI,5,0,8,25,0,1,0,0,0,0,0,1
8767,DAL,ARI,10,0,8,25,1,0,0,0,0,0,0,1
8768,BUF,KC,10,1,19,19,1,0,0,0,0,0,1,0
8769,BUF,KC,10,1,19,19,0,1,0,0,0,0,1,0
8770,KC,BUF,2,0,10,24,0,0,1,0,0,0,1,0
8771,KC,BUF,6,0,10,24,0,1,0,0,0,0,1,0
8772,BUF,KC,10,0,19,19,1,0,0,0,0,0,1,0
8773,KC,BUF,10,1,10,24,1,0,0,0,0,0,1,0
8774,BUF,KC,10,1,19,19,1,0,0,0,0,0,1,0
8775,KC,BUF,10,0,10,24,1,0,0,0,0,0,1,0
8776,PHI,NYG,10,1,11,9,1,0,0,0,0,0,1,0
8777,NYG,PHI,10,0,20,10,1,0,0,0,0,0,0,1
8778,HOU,GB,10,0,9,21,1,0,0,0,0,0,1,0
8779,HOU,GB,10,0,9,21,1,0,0,0,0,0,1,0
8780,HOU,GB,7,0,9,21,0,1,0,0,0,0,1,0
8781,HOU,GB,10,1,9,21,1,0,0,0,0,0,1,0
8782,HOU,GB,10,1,9,21,1,0,0,0,0,0,1,0
8783,HOU,GB,10,1,9,21,0,1,0,0,0,0,1,0
8784,HOU,GB,4,1,9,21,0,0,1,0,0,0,1,0
8785,GB,HOU,10,0,28,31,1,0,0,0,0,0,0,1
8786,GB,HOU,7,1,28,31,0,1,0,0,0,0,1,0
8787,GB,HOU,1,0,28,31,0,0,1,0,0,0,0,1
8788,DAL,WAS,5,0,2,11,0,1,0,0,0,0,0,1
8789,DAL,WAS,1,1,2,11,0,0,1,0,0,0,1,0
8790,NYG,PHI,7,0,20,10,0,1,0,0,0,0,1,0
8791,NYG,PHI,7,1,20,10,0,0,1,0,0,0,1,0
8792,PHI,NYG,10,1,11,9,1,0,0,0,0,0,1,0
8793,PHI,NYG,10,1,11,9,1,0,0,0,0,0,1,0
8794,NYG,PHI,20,1,20,10,1,0,0,0,0,0,1,0
8795,ATL,DET,10,0,32,14,1,0,0,0,0,0,1,0
8796,DET,ATL,3,0,29,15,0,1,0,0,0,0,0,1
8797,DET,ATL,4,1,29,15,0,0,1,0,0,1,0,0
8798,ATL,DET,10,0,32,14,1,0,0,0,0,0,0,1
8799,ATL,DET,8,1,32,14,0,1,0,0,0,0,0,1
8800,ATL,DET,10,1,32,14,0,0,1,0,0,0,1,0
8801,DET,ATL,10,1,29,15,1,0,0,0,0,0,1,0
8802,DET,ATL,10,1,29,15,1,0,0,0,0,0,0,1
8803,DET,ATL,10,0,29,15,0,1,0,0,0,0,0,1
8804,ATL,DET,10,0,32,14,1,0,0,0,0,0,0,1
8805,ATL,DET,8,1,32,14,0,1,0,0,0,0,1,0
8806,ATL,DET,8,1,32,14,0,0,1,0,0,0,1,0
8807,ATL,DET,10,1,32,14,1,0,0,0,0,0,0,1
8808,ATL,DET,10,1,32,14,0,1,0,0,0,0,1,0
8809,ATL,DET,10,1,32,14,1,0,0,0,0,0,0,1
8810,ATL,DET,10,0,32,14,0,1,0,0,0,0,0,1
8811,ATL,DET,8,1,32,14,0,0,1,0,0,0,1,0
8812,ATL,DET,9,1,32,14,0,1,0,0,0,0,1,0
8813,ATL,DET,10,0,32,14,1,0,0,0,0,0,0,1
8814,ATL,DET,8,1,32,14,0,1,0,0,0,0,1,0
8815,DET,ATL,10,1,29,15,1,0,0,0,0,0,1,0
8816,DET,ATL,10,0,29,15,1,0,0,0,0,0,0,1
8817,DET,ATL,8,1,29,15,0,1,0,0,0,0,1,0
8818,DET,ATL,19,1,29,15,0,1,0,0,0,0,1,0
8819,DET,ATL,11,1,29,15,0,0,1,0,0,0,1,0
8820,ATL,DET,1,0,32,14,0,1,0,0,0,0,0,1
8821,ATL,DET,10,1,32,14,1,0,0,0,0,0,0,1
8822,ATL,DET,10,1,32,14,0,1,0,0,0,0,1,0
8823,DET,ATL,10,1,29,15,1,0,0,0,0,0,0,1
8824,JAX,DET,10,0,32,14,1,0,0,0,0,0,0,1
8825,JAX,DET,8,1,32,14,0,1,0,0,0,0,1,0
8826,JAX,DET,10,1,32,14,1,0,0,0,0,0,0,1
8827,DET,JAX,10,0,31,27,1,0,0,0,0,0,0,1
8828,DET,JAX,12,1,31,27,0,1,0,0,0,0,1,0
8829,JAX,DET,10,1,32,14,1,0,0,0,0,0,1,0
8830,JAX,DET,10,1,32,14,0,1,0,0,0,0,1,0
8831,DET,JAX,10,0,31,27,1,0,0,0,0,0,0,1
8832,PHI,BAL,17,1,4,26,0,1,0,0,0,0,0,1
8833,PHI,BAL,23,1,4,26,0,0,1,0,0,0,1,0
8834,HOU,TEN,10,1,22,18,1,0,0,0,0,0,1,0
8835,HOU,TEN,10,0,22,18,1,0,0,0,0,0,1,0
8836,HOU,TEN,7,1,22,18,0,1,0,0,0,0,1,0
8837,HOU,TEN,7,1,22,18,0,0,1,0,0,0,1,0
8838,TB,GB,10,0,9,21,1,0,0,0,0,0,0,1
8839,TB,GB,8,1,9,21,0,1,0,0,0,0,0,1
8840,TB,GB,5,1,9,21,0,0,1,0,0,0,1,0
8841,TB,GB,10,1,9,21,1,0,0,0,0,0,1,0
8842,TB,GB,2,0,9,21,0,1,0,0,0,0,0,1
8843,GB,TB,10,1,6,1,0,1,0,0,0,0,1,0
8844,GB,TB,1,1,6,1,0,0,1,0,0,1,0,0
8845,GB,TB,10,1,6,1,1,0,0,0,0,0,1,0
8846,GB,TB,10,0,6,1,1,0,0,0,0,0,0,1
8847,GB,TB,13,1,6,1,0,1,0,0,0,0,1,0
8848,TB,GB,10,0,9,21,1,0,0,0,0,0,0,1
8849,GB,TB,10,0,6,1,1,0,0,0,0,0,1,0
8850,GB,TB,7,1,6,1,0,1,0,0,0,0,1,0
8851,GB,TB,1,0,6,1,0,0,1,0,0,0,1,0
8852,GB,TB,10,1,6,1,1,0,0,0,0,0,1,0
8853,GB,TB,7,0,6,1,0,1,0,0,0,0,0,1
8854,TB,GB,10,0,9,21,1,0,0,0,0,0,0,1
8855,TB,GB,10,1,9,21,1,0,0,0,0,0,0,1
8856,SF,LA,10,0,1,3,1,0,0,0,0,0,0,1
8857,SF,LA,5,1,1,3,0,1,0,0,0,0,1,0
8858,LA,SF,10,0,7,7,0,1,0,0,0,0,0,1
8859,LA,SF,8,1,7,7,0,0,1,0,0,0,1,0
8860,SF,LA,10,0,1,3,1,0,0,0,0,0,0,1
8861,SF,LA,8,0,1,3,0,1,0,0,0,0,1,0
8862,PHI,BAL,10,0,4,26,1,0,0,0,0,0,1,0
8863,PHI,BAL,6,1,4,26,0,1,0,0,0,0,1,0
8864,PHI,BAL,6,1,4,26,0,0,1,0,0,0,1,0
8865,BAL,PHI,10,0,20,10,1,0,0,0,0,0,1,0
8866,BAL,PHI,8,1,20,10,0,1,0,0,0,0,1,0
8867,PHI,BAL,10,1,4,26,1,0,0,0,0,0,1,0
8868,PHI,BAL,12,1,4,26,0,1,0,0,0,0,1,0
8869,BAL,PHI,2,0,20,10,0,0,1,0,0,0,1,0
8870,PHI,BAL,10,1,4,26,1,0,0,0,0,0,1,0
8871,PHI,BAL,10,0,4,26,0,1,0,0,0,0,1,0
8872,BAL,PHI,15,1,20,10,1,0,0,0,0,0,1,0
8873,BAL,PHI,4,0,20,10,0,1,0,0,0,0,1,0
8874,BAL,PHI,5,1,20,10,0,0,1,0,0,0,1,0
8875,BAL,PHI,11,1,20,10,0,1,0,0,0,0,1,0
8876,BAL,PHI,12,1,20,10,0,0,1,0,0,0,1,0
8877,BAL,PHI,10,1,20,10,1,0,0,0,0,0,1,0
8878,PHI,BAL,10,1,4,26,1,0,0,0,0,0,1,0
8879,PHI,BAL,5,1,4,26,0,1,0,0,0,1,0,0
8880,PHI,BAL,5,1,4,26,0,0,1,0,0,0,1,0
8881,PHI,BAL,8,1,4,26,0,0,1,0,0,0,1,0
8882,BAL,PHI,10,0,20,10,1,0,0,0,0,0,1,0
8883,BAL,PHI,19,0,20,10,0,1,0,0,0,0,1,0
8884,BAL,PHI,9,1,20,10,0,0,1,0,0,0,1,0
8885,DET,ATL,10,1,29,15,0,1,0,0,0,0,0,1
8886,DET,ATL,6,1,29,15,0,0,1,0,0,0,1,0
8887,DET,ATL,10,0,29,15,1,0,0,0,0,0,1,0
8888,DET,ATL,10,1,29,15,1,0,0,0,0,0,0,1
8889,DET,ATL,10,1,29,15,1,0,0,0,0,0,1,0
8890,ATL,DET,10,1,32,14,1,0,0,0,0,0,1,0
8891,ATL,DET,10,0,32,14,1,0,0,0,0,0,0,1
8892,ATL,DET,13,0,32,14,0,1,0,0,0,0,1,0
